epsilon,contaminant_location,replicate,n,hellinger_loss,hellinger_squared_loss,tv_loss
0.16,3.5,0,200000,0.08126311380040718,0.006603693664537928,0.0969976488863382
0.16,3.5,1,200000,0.11533894302703028,0.013303071778592537,0.1158398881462503
0.16,3.5,2,200000,0.0957363582101473,0.009165450283341637,0.11003459120951911
0.16,3.5,3,200000,0.12217308452304974,0.014926262581876256,0.11887093989161879
0.16,4.0,0,200000,0.10766148960372732,0.011590996343693484,0.10727713608792326
0.16,4.0,1,200000,0.14398909099073212,0.020732858324337335,0.12678135920527048
0.16,4.0,2,200000,0.12204975646278027,0.014896143052623973,0.11904468801793984
0.16,4.0,3,200000,0.15041133414400276,0.02262356943897885,0.12865802757185282
0.32,-4.0,0,200000,0.20467367044299167,0.04189131137260636,0.2233380636857058
0.32,-4.0,1,200000,0.23025200312455513,0.053015984942870145,0.24299876917181018
0.32,-4.0,2,200000,0.24539371909854032,0.060218077373013316,0.25812028331274367
0.32,-4.0,3,200000,0.26214366080966395,0.06871929890269214,0.2676241105646063
0.32,-3.5,0,200000,0.1644248820852386,0.027035541848744613,0.20000274019430844
0.32,-3.5,1,200000,0.19039310521849542,0.03624953451474107,0.21976231309500474
0.32,-3.5,2,200000,0.20953675059081067,0.0439056498481556,0.24090557026503956
0.32,-3.5,3,200000,0.22832934503532998,0.05213428980426277,0.2521377115408544
0.32,-3.0,0,200000,0.13475342443687924,0.018158485397465722,0.17951753705789378
0.32,-3.0,1,200000,0.1554434302230618,0.024162659999511886,0.19519067986152006
0.32,-3.0,2,200000,0.17850758700138644,0.03186495861705755,0.22191253564597374
0.32,-3.0,3,200000,0.1967620159157717,0.038715290907238395,0.23335353709710838
0.32,-2.5,0,200000,0.12096453142692028,0.014632417863334383,0.16277945506462257
0.32,-2.5,1,200000,0.13000678809557664,0.01690176495092817,0.17180250847993447
0.32,-2.5,2,200000,0.15434124228450302,0.023821219069923665,0.2000728234387315
0.32,-2.5,3,200000,0.16951266306518084,0.028734542939449523,0.21111912604959804
0.32,-2.0,0,200000,0.12233058487400214,0.01496477199561544,0.15937930255328162
0.32,-2.0,1,200000,0.11591909867900016,0.013437237438551776,0.15301608078430567
0.32,-2.0,2,200000,0.13654859365478764,0.01864551842910031,0.17654608983976436
0.32,-2.0,3,200000,0.14657000797454128,0.021482767237657095,0.1860085611993702
0.32,-1.5,0,200000,0.13218504476121454,0.01747288605852429,0.1700253343203223
0.32,-1.5,1,200000,0.11217577366075744,0.012583404196389482,0.14628491936996268
0.32,-1.5,2,200000,0.12253742684443492,0.01501542097765524,0.15670326228098694
0.32,-1.5,3,200000,0.12649743706932398,0.01600160158510758,0.16160419041794838
0.32,-1.0,0,200000,0.14487704521475026,0.02098935823015679,0.18364302434815022
0.32,-1.0,1,200000,0.11481928078467414,0.013183467239909841,0.14747152662069762
0.32,-1.0,2,200000,0.11143892423642315,0.012418633834971259,0.14283565354049016
0.32,-1.0,3,200000,0.10839137246153369,0.011748689624094923,0.1389773444463522
0.32,-0.5,0,200000,0.15657461202338233,0.0245156091302727,0.19528432703562154
0.32,-0.5,1,200000,0.11886135710128799,0.014128022211959905,0.1505807899469704
0.32,-0.5,2,200000,0.10455143707510527,0.010931002994469696,0.13617624349961555
0.32,-0.5,3,200000,0.09288892792294907,0.008628352930674828,0.11846096220637678
0.32,0.0,0,200000,0.16431619092514538,0.02699981060014883,0.20230236552169323
0.32,0.0,1,200000,0.12072188000084745,0.014573772310939011,0.15229259405386333
0.32,0.0,2,200000,0.10339914827472381,0.010691383863938319,0.13532098730143194
0.32,0.0,3,200000,0.08267562872557511,0.006835259585169141,0.10454607217920923
0.32,0.5,0,200000,0.16595872403076653,0.027542298081920123,0.2029197458899251
0.32,0.5,1,200000,0.1192263052312043,0.014214911859084293,0.15100087803428305
0.32,0.5,2,200000,0.10786332851357773,0.01163449763802799,0.13890853768514566
0.32,0.5,3,200000,0.08052652012647196,0.006484520443679094,0.10142119838795234
0.32,1.0,0,200000,0.16076235829069443,0.02584453584318561,0.19687026584367484
0.32,1.0,1,200000,0.11642330513546914,0.013554385978666554,0.1499593951342798
0.32,1.0,2,200000,0.1152528630273786,0.013283222436007693,0.1463610929027021
0.32,1.0,3,200000,0.0869841328953901,0.007566239375562886,0.11001479845290435
0.32,1.5,0,200000,0.14979836698913862,0.022439550752612655,0.1856526139590992
0.32,1.5,1,200000,0.11660942602137417,0.013597758237034335,0.15367447887151248
0.32,1.5,2,200000,0.12224337030054284,0.01494344158243564,0.15490440175268103
0.32,1.5,3,200000,0.10113755355154891,0.010228804738392423,0.12945817647005245
0.32,2.0,0,200000,0.1361886074383886,0.01854733679600751,0.17295243918637648
0.32,2.0,1,200000,0.12488649307521722,0.015596636152626278,0.16613081490905532
0.32,2.0,2,200000,0.1277562779702958,0.016321666560823487,0.16418534531521628
0.32,2.0,3,200000,0.12208985836331428,0.014905933515174141,0.15768616932433
0.32,2.5,0,200000,0.12661645157707535,0.016031725809969866,0.16924804616728295
0.32,2.5,1,200000,0.14380544450848146,0.020680005870281938,0.1867095503083333
0.32,2.5,2,200000,0.13498243835803725,0.018220258665081326,0.17982276157851584
0.32,2.5,3,200000,0.14919527064090854,0.022259228781613946,0.18824571924019917
0.32,3.0,0,200000,0.13088646414791522,0.017131266497143496,0.1790739713175321
0.32,3.0,1,200000,0.17251787159921328,0.029762416021122638,0.21001976455057006
0.32,3.0,2,200000,0.15035327482475924,0.02260610725052958,0.19941972887988238
0.32,3.0,3,200000,0.18174373345645636,0.03303078465069145,0.2156581337471986
0.32,3.5,0,200000,0.15470078946807064,0.023932334262044316,0.1929943945008718
0.32,3.5,1,200000,0.20837106096149802,0.043418499046220325,0.23366511197923295
0.32,3.5,2,200000,0.17795246182458477,0.0316670786694303,0.21788159920937042
0.32,3.5,3,200000,0.21811171444672375,0.047572719978889164,0.2393103613150521
0.32,4.0,0,200000,0.19363194919109786,0.0374933317475439,0.2143590122550862
0.32,4.0,1,200000,0.24703153127073257,0.06102457744196293,0.2550926438758106
0.32,4.0,2,200000,0.2148440295738512,0.04615795704352985,0.23623055063007145
0.32,4.0,3,200000,0.2556837118239234,0.06537416049205912,0.25917699466467403
